Product Description,Price Category
"Wiesiołek dwuletni (Oenothera Biennis) bogaty jest w kwas linolowy i gamma linolenowy, które utrzymują odpowiedni poziom nawodnienia organizmu, zapobiegają utracie wody przez zewnętrzne warstwy skóry, dzięki temu polecany jest do pielęgnacji nawet najbardziej przesuszonej skóry, włosów i paznokci. Chroni przed działaniem wolnych rodników, sprzyja redukcji zmarszczek powodowanych suchością skóry, może być także stosowany do pielęgnacji okolic oczu. Pomaga utrzymać odpowiednią jędrność i elastyczność skóry. Skutecznie zapobiega także pojawianiu się rozstępów np. podczas ciąży. Redukuje ilość wytwarzanego łoju, pomaga zwalczyć problem nadmiernego przetłuszczania się skóry oraz włosów. Nie powoduje zapychania skóry, nawet tej najbardziej skłonnej do powstawania zaskórników. Wykazuje działanie łagodzące wszelkiego rodzaju podrażnień i zmian skórnych. W naturalny i łagodny sposób pielęgnuje skórę alergiczną, a także niemowląt i dzieci. Pomaga w zwalczeniu ciemieniuchy, łagodzi po pieluszkowe podrażnienia skóry oraz zaczerwienienia. Polecany do pielęgnacji skóry trądzikowej (również z trądzikiem różowatym), z egzemą, łuszczycą, a także podrażnionej kąpielami słonecznymi i solarium. Chroni strukturę skóry oraz włosów, przed zniszczeniami powodowanymi czynnikami zewnętrznymi, np. działaniem promieni UV.",0
"Kamelia oleodajna – gatunek drzewa z rodziny herbatowatych pochodzący z Chin i niektórych rejonów Indochin (Wietnam, Laos, Birma). Stosowana przy pielęgnacji suchej, wrażliwej i dojrzałej skóry jak i również przy problemowej skórze głowy (np. łupież), wypadających i puszących się włosach, zapobiega ich elektryzowaniu się. Zawiera nienasycone kwasy tłuszczowe takie jak: kwas oleinowy, kwas palmitynowy, kwas linolowy, kwas stearynowy i kwas archaidowy. Dzięki swoim właściwościom polecany jest do pielęgnacji nawet najbardziej wymagającej skóry.",0
"100 % Olej arganowy uzyskiwany jest ze świeżych nasion arganii. Olej tej, nazywany „płynnym złotem”, składa się z nienasyconych kwasów tłuszczowych, głównie z kwasu oleinowego i linolowego. Posiada niespotykanie wysoką liczbę naturalnych antyoksydantów, chroniących nasz organizm przed wolnymi rodnikami. Zawiera także liczne związki o działaniu regeneracyjnym i promieniochronnym. Z powodzeniem jest stosowany przy łamliwości paznokci i suchości skórek.

Zawiera:
<ul>
 	<li>Karotenoidy</li>
 	<li>Polifenole</li>
 	<li>Skwalen</li>
 	<li>Fitosterole</li>
 	<li>Witaminę E</li>
</ul>
Działanie:
<ul>
 	<li>Wzmacnia paznokcie</li>
 	<li>Uszczelnia barierę lipidową skóry</li>
 	<li>Nawilża i poprawia elastyczność skóry</li>
 	<li>Chroni przed szkodliwym działaniem wolnych rodników</li>
</ul>
<span style=""display: inline !important; float: none; background-color: transparent; color: #707070; font-family: 'Open Sans','Helvetica Neue',Helvetica,Arial,Tahoma,sans-serif; font-size: 14px; font-style: normal; font-variant: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: left; text-decoration: none; text-indent: 0px; text-transform: none; -webkit-text-stroke-width: 0px; white-space: normal; word-spacing: 0px;"">Olej jest kosmetykiem </span>wegańskim.

<b> </b>",0
"Rącznik pospolity regeneruje, odżywia i wzmacnia włosy, brwi, rzęsy oraz łamliwe, słabe paznokcie i skórki. Ponadto znacznie przyspiesza ich wzrost. Stosowany na włosy, brwi lub rzęsy przyciemnia je, zagęszcza i nabłyszcza. Wcierany w skórę głowy, zapobiega wypadaniu włosów i stymuluje wzrost tzw. „baby hair”. Ze względu na silne właściwości zmiękczające, polecany jest do pielęgnacji twardych, suchych pięt, łokci i kolan. Świetnie oczyszcza skórę, dzięki jego dużej zdolności wyłapywania brudu i bakterii oraz powinowactwa do ludzkiego sebum. Dzieje się to wedle zasady: tłuszcz rozpuszczaj tłuszczem. Stosowany jest w metodzie OCM (Oil Cleansing Method), która nie narusza płaszcza lipidowego skóry. Polecany jest do pielęgnacji skóry problemowej. Można go również stosować punktowo na zmiany trądzikowe, w celu przyspieszenia ich gojenia.

&nbsp;",0
"Rącznik pospolity regeneruje, odżywia i wzmacnia włosy, brwi, rzęsy oraz łamliwe, słabe paznokcie i skórki. Ponadto znacznie przyspiesza ich wzrost. Stosowany na włosy, brwi lub rzęsy przyciemnia je, zagęszcza i nabłyszcza. Wcierany w skórę głowy, zapobiega wypadaniu włosów i stymuluje wzrost tzw. „baby hair”. Ze względu na silne właściwości zmiękczające, polecany jest do pielęgnacji twardych, suchych pięt, łokci i kolan. Świetnie oczyszcza skórę, dzięki jego dużej zdolności wyłapywania brudu i bakterii oraz powinowactwa do ludzkiego sebum. Dzieje się to wedle zasady: tłuszcz rozpuszczaj tłuszczem. Stosowany jest w metodzie OCM (Oil Cleansing Method), która nie narusza płaszcza lipidowego skóry. Polecany jest do pielęgnacji skóry problemowej. Można go również stosować punktowo na zmiany trądzikowe, w celu przyspieszenia ich gojenia.",0
"Migdałowiec zwyczajny bogaty w witaminę A i E oraz B1, B2, B6 i D, łagodzi podrażnienia i uruchamia procesy odbudowy komórek w zewnętrznych warstwach skóry. Jest tak delikatny, że może być używany do pielęgnacji bardzo delikatnej skóry niemowląt i dzieci. W naturalny i łagodny sposób pielęgnuje ich skórę, pomaga w zwalczeniu ciemieniuchy, łagodzi po pieluszkowe podrażnienia skóry oraz zaczerwienienia. Polecany do pielęgnacji skóry z podrażnieniami słonecznymi, egzemą, łuszczycą, a także alergicznej. Obecność kwasu oleinowego sprzyja penetracji w głąb skóry oraz struktury włosów wszystkich składników aktywnych, w tym odpowiadających z utrzymanie odpowiedniego poziomu nawodnienia. Polecany jest do pielęgnacji przesuszonej skóry i włosów. Chroni przed działaniem wolnych rodników, sprzyja redukcji zmarszczek powodowanych suchością skóry, może być także stosowany do pielęgnacji okolic oczu. Skutecznie zapobiega także pojawianiu się rozstępów np. podczas ciąży.",0
"Idealna do pielęgnacji:
- skóry wrażliwej i podrażnionej (także wokół oczu)
- delikatnej skóry niemowląt
- dojrzałej, z oznakami starzenia
- skóry problemowej (także skóry głowy)
- suchej, odwodnionej, naczynkowej
- włosów matowych, szczególnie jasnych

Działanie:
- nawilżające – dzięki zgodności współczynnika pH ze skórą, woda z rumianu szlachetnego, dogłębnie nawilża oraz odżywia skórę. Polecana jest do pielęgnacji wszystkich typów cery. Nawet tej najbardziej wrażliwej! Stosowana na włosy, chroni je przed wysuszeniem, zapewniając odpowiedni poziom nawilżenia, ponadto wzmacnia cebulki, hamuje proces wypadania włosów i stymuluje wzrost nowych. Dodatkowo je nabłyszcza i rozjaśnia. Polecana osobom o jasnych włosach, lub tym, które delikatnie chcą rozjaśnić kolor swoich włosów
- przeciwzapalne – woda z rumianu szlachetnego posiada delikatne właściwości antyseptyczne i przeciwzapalne, które nie podrażnią skóry wrażliwej. Polecana jest także do pielęgnacji skóry z problemami dermatologicznymi takimi jak trądzik (i trądzik różowaty), egzema, łuszczyca, łupież oraz łojotok. Regularne stosowanie hydrolatu z rumianu szlachetnego korzystnie wpływa na przywrócenie prawidłowej gospodarki sebum, a także zmniejszenie widoczności porów
- kojące – łagodzi obrzęki, podrażnienia oraz świąd skóry, przyspiesza gojenie się ran i regeneracje naskórka, sprawia, że blizny stają się mniej widoczne, dzięki temu sprawdza się idealnie w przypadku wysypki, drobnych skaleczeń, siniaków, podrażnień skóry głowy zabiegami fryzjerskimi, ugryzień owadów, a także do pielęgnacji skóry po goleniu i depilacji. Stosowana jest również do kojących okładów na opuchnięte powieki oraz w przypadku poparzeń słonecznych. Jest bezpieczna dla niemowląt i dzieci. Może być stosowana w celu przemywania popieluszkowych podrażnień skóry, miejsc objętych wysypką lub zaczerwieniem
- odświeżające – działa odświeżająco na skórę oraz włosy, dzięki czemu rzadziej się przetłuszczają. Nadaje zdrowy połysk włosom matowym, nie obciążając ich
- uspokajające – aromat wody z rumianu szlachetnego, uspokaja oraz łagodzi stany bezsenności i histerii

Kraj pochodzenia: UK. Postać: woda o intensywnym zapachu rumianku. Warunki przechowywania: w szczelnym opakowaniu, w temperaturze nie wyższej niż 25°C lub, jeśli ktoś preferuje, w lodówce. Trwałość: podana na opakowaniu. Posiada certyfikat Soil Association Organic.",0
"Idealna do pielęgnacji:
- skóry wrażliwej i podrażnionej (także wokół oczu)
- delikatnej skóry niemowląt
- dojrzałej, z oznakami starzenia
- skóry problemowej (także skóry głowy)
- suchej, odwodnionej, naczynkowej
- włosów matowych, szczególnie jasnych

Działanie:
- nawilżające – dzięki zgodności współczynnika pH ze skórą, woda z rumianu szlachetnego, dogłębnie nawilża oraz odżywia skórę. Polecana jest do pielęgnacji wszystkich typów cery. Nawet tej najbardziej wrażliwej! Stosowana na włosy, chroni je przed wysuszeniem, zapewniając odpowiedni poziom nawilżenia, ponadto wzmacnia cebulki, hamuje proces wypadania włosów i stymuluje wzrost nowych. Dodatkowo je nabłyszcza i rozjaśnia. Polecana osobom o jasnych włosach, lub tym, które delikatnie chcą rozjaśnić kolor swoich włosów
- przeciwzapalne – woda z rumianu szlachetnego posiada delikatne właściwości antyseptyczne i przeciwzapalne, które nie podrażnią skóry wrażliwej. Polecana jest także do pielęgnacji skóry z problemami dermatologicznymi takimi jak trądzik (i trądzik różowaty), egzema, łuszczyca, łupież oraz łojotok. Regularne stosowanie hydrolatu z rumianu szlachetnego korzystnie wpływa na przywrócenie prawidłowej gospodarki sebum, a także zmniejszenie widoczności porów
- kojące – łagodzi obrzęki, podrażnienia oraz świąd skóry, przyspiesza gojenie się ran i regeneracje naskórka, sprawia, że blizny stają się mniej widoczne, dzięki temu sprawdza się idealnie w przypadku wysypki, drobnych skaleczeń, siniaków, podrażnień skóry głowy zabiegami fryzjerskimi, ugryzień owadów, a także do pielęgnacji skóry po goleniu i depilacji. Stosowana jest również do kojących okładów na opuchnięte powieki oraz w przypadku poparzeń słonecznych. Jest bezpieczna dla niemowląt i dzieci. Może być stosowana w celu przemywania popieluszkowych podrażnień skóry, miejsc objętych wysypką lub zaczerwieniem
- odświeżające – działa odświeżająco na skórę oraz włosy, dzięki czemu rzadziej się przetłuszczają. Nadaje zdrowy połysk włosom matowym, nie obciążając ich
- uspokajające – aromat wody z rumianu szlachetnego, uspokaja oraz łagodzi stany bezsenności i histerii

Kraj pochodzenia: UK. Postać: woda o intensywnym zapachu rumianku. Warunki przechowywania: w szczelnym opakowaniu, w temperaturze nie wyższej niż 25°C lub, jeśli ktoś preferuje, w lodówce. Trwałość: podana na opakowaniu. Posiada certyfikat Soil Association Organic.",0
"Tamanu bogaty jest w dwa główne składniki aktywne: kwas kalofillowy oraz kallofilloidyna, które działają przeciwzapalnie, przeciwbólowo, przeciwwirusowo, przeciwbakteryjnie, przeciwgrzybicznie oraz przeciwreumatycznie, pobudzając regenerację tkanek. Leczy przewlekłe stany zapalne, trudno gojące się oparzenia, owrzodzenia, wypryski, dermatozy oraz grzybicę skóry. Łagodzi ukąszenia owadów, przyspiesza gojenie skaleczeń, niweluje blizny, przebarwienia a także rozstępy. Zalecany do leczenia chorób włosów i skóry owłosionej (łupież, łuszczyca, zapalenie mieszków włosowych, łysienie). Wspomaga regenerację bariery hydrolipidowej naskórka oraz pomaga zwalczyć wolne rodniki, opóźniając proces starzenia się skóry. Stosowany regularnie wygładza istniejące zmarszczki i wyraźnie poprawia elastyczność skóry. Doskonale nawilża.

&nbsp;",0
"Idealna do pielęgnacji:
- skóry dojrzałej, z oznakami starzenia
- z przebarwieniami, naczynkowej
- suchej i odwodnionej
- wrażliwej i podrażnionej (także wokół oczu)
- skóry problemowej, z trądzikiem różowatym
- włosów wymagających wygładzenia

Działanie:
- przeciwstarzeniowe – zawarte w hydrolacie bioflawonoidy działają przeciwutleniająco, chroniąc komórki skóry przed rozkładem kolagenu i wygładzając drobne zmarszczki. Woda z kwiatów róży damasceńskiej doskonale uszczelnia naczyńka krwionośne
- nawilżające – dzięki zgodności współczynnika pH ze skórą, woda z kwiatów róży damasceńskiej, dogłębnie nawilża oraz odżywia skórę. Polecana jest do pielęgnacji wszystkich typów cery, w szczególności naczynkowej, suchej i dojrzałej. Stosowana na włosy, chroni je przed wysuszeniem, zapewniając odpowiedni poziom nawilżenia oraz ułatwia ich rozczesywanie
- przeciwzapalne – woda z kwiatów róży damasceńskiej działa przeciwzapalnie oraz bakteriobójczo. Reguluje pracę gruczołów łojowych i wydzielanie sebum. Działa delikatnie ściągająco, zmniejszając widoczność porów
- kojące – łagodzi obrzęki, podrażnienia oraz świąd skóry, przyspiesza gojenie się ran i regeneracje naskórka, sprawia, że blizny stają się mniej widoczne, dzięki temu sprawdza się idealnie w przypadku wysypki, drobnych skaleczeń, siniaków, podrażnień skóry głowy zabiegami fryzjerskimi, ugryzień owadów, a także do pielęgnacji skóry po goleniu i depilacji. Niweluje przebarwienia skórne. Stosowana jest również do kojących okładów na opuchnięte powieki oraz w przypadku poparzeń słonecznych
- odświeżające – działa odświeżająco na skórę oraz włosy, dzięki czemu rzadziej się przetłuszczają. Dodaje naturalnego blasku włosom matowym
- uspokajające – aromat kwiatów róży damasceńskiej, wykazuje działanie uspokajające, stosowany przed snem łagodzi napięcia i stres

Kraj pochodzenia: Bułgaria.  Postać: woda o intensywnym różanym zapachu.  Warunki przechowywania: w szczelnym opakowaniu, w temperaturze nie wyższej niż 25°C lub, jeśli ktoś preferuje, w lodówce.  Trwałość: podana na opakowaniu.  Posiada certyfikat Soil Association Organic.",0
"Malina właściwa zawiera silne przeciwutleniacze, które działają na skórę antybakteryjnie i antyseptycznie, chroniąc ją przed przebarwieniami. Polecana do pielęgnacji cery trądzikowej, zarówno suchej, jak i tłustej. Zapobiega powstawaniu zaskórników oraz przyspiesza gojenie blizn. Nienasycone kwasy tłuszczowe oraz witamina E, wspomagają produkcję kolagenu i elastyny, pomagają zwalczyć wolne rodniki, opóźniając proces starzenia się, zwiększając jędrność i elastyczność, a także redukując drobne zmarszczki. Dzięki dużej zawartości kwasu linolowego i alfa-linolenowego, wykazuje działanie rozjaśniające i hamujące produkcję melaniny, brązowego barwnika skóry, który produkowany w nadmiarze pod wpływem słońca powoduje tworzenie przebarwień. Wyrównuje koloryt skóry. Pełni funkcję naturalnego filtra przeciwsłonecznego, absorbującego promieniowanie głównie w zakresie UVB i UVA. W praktyce nie ma dokładnie określonego faktora SPF, dlatego nie może być traktowana jako samodzielna ochrona podczas intensywnego kontaktu ze słońcem. Dzięki działaniu powlekającemu i filtrom UV, spowalnia proces utleniania oraz wypłukiwania się barwnika włosa, naturalnego i sztucznego. Wysoki poziom witaminy A nadaje jej wyjątkowe właściwości pielęgnacyjne, odżywcze i regeneracyjne, dlatego polecana jest do pielęgnacji nawet najbardziej wrażliwej skóry, w tym alergicznej. Podnosi również odporność na zakażenia, pobudza regenerację nabłonków i tkanki łącznej, a także przyśpiesza gojenie ran, oparzeń oraz odmrożeń. Nienasycone kwasy tłuszczowe (powyżej 80%), zapobiegają nadmiernej utracie wody, utrzymując właściwy stopień nawilżenia. Bardzo dobrze natłuszcza skórę najbardziej przesuszonych partii ciała, pozostawiając na jej powierzchni delikatną warstwę ochronną.",0
